ID,Aboutus,Aboutus_Duration,Item_page,Item_page_Duration,Checkout_page,Checkout_page_Duration,Bounce_Rates,Exit_Rates,Page_Values,Remarkable_Day,Month,Operating_Systems,Browser,Province,TrafficType,VisitorType,Weekend,Income
9467,3,153.5,16,313.8666667,156,3899.001328,0.000170068,0.011252929,1.534835979,0,May,Android,2,2,4,Returning_Visitor,no,0
9468,0,0,7,374.3690476,5,258.0833333,0.004545455,0.052525253,0,0,May,iOS,2,3,1,Returning_Visitor,no,0
9469,2,39.5,1,12,23,488.75,0,0.015277778,0,0,Dec,Android,2,1,1,Returning_Visitor,1,0
9470,0,0,0,0,15,814,0.030769231,0.053846154,0,0,Nov,Windows,8,7,1,Returning_Visitor,no,0
9471,0,0,14,416.2,90,8024.509197,0.008247423,0.032048254,10.31930868,0,Sep,iOS,2,8,2,Returning_Visitor,no,0
9472,0,0,5,327.4,86,2806.846825,0.001532567,0.004061303,0,0,Oct,iOS,2,9,3,Returning_Visitor,1,0
9473,0,0,0,0,15,1148,0.014285714,0.05,0,0,Mar,iOS,2,1,3,Returning_Visitor,no,0
9474,4,122.5,0,0,330,11208.35506,0.008042825,0.022913324,0,0,Nov,Android,2,1,2,Returning_Visitor,no,1
9475,0,0,1,0,1,28,0,0.1,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
9476,0,0,0,0,17,933.4166667,0.031932773,0.043075335,0,0,Mar,iOS,2,1,3,Returning_Visitor,no,0
9477,0,0,3,40.55,10,151.0818182,0.008333333,0.038888889,0,0,Jul,Android,2,1,5,New_Visitor,no,0
9478,1,246.8,7,397.2644444,23,672.2644444,0.032051282,0.046153846,0,0,Oct,iOS,2,4,1,Returning_Visitor,no,0
9479,0,0,1,47.5,123,3944.384921,0.00516129,0.017112135,3.303059969,0,Nov,Android,2,1,2,Returning_Visitor,no,0
9480,1,0,6,104.4,32,879.75,0,0.014285714,20.503488,0,Nov,Android,4,1,1,Returning_Visitor,no,1
9481,0,0,1,27,4,467,0,0.025,0,0,May,Windows,1,1,4,New_Visitor,no,0
9482,0,0,1,4,22,1749,0,0.015,0,0,Dec,Android,2,3,10,Returning_Visitor,no,0
9483,0,0,0,0,4,27.5,0.1,0.15,0,0,Dec,iOS,2,1,13,Returning_Visitor,no,0
9484,1,100,0,0,19,1645.679762,0.002222222,0.02962963,0,0,Dec,Android,5,6,1,Returning_Visitor,no,0
9485,0,0,3,96,11,565,0,0.011111111,0,0,May,iOS,2,6,14,New_Visitor,1,0
9486,0,0,0,0,8,122.75,0,0.028571429,0,0,Nov,iOS,2,1,2,New_Visitor,no,0
9487,5,924,0,0,45,3198.186667,0.004,0.016363636,32.41773364,0,Oct,Android,6,4,2,Returning_Visitor,no,1
9488,0,0,0,0,25,981,0.024,0.048,15.3956,0,May,Android,4,3,1,Returning_Visitor,no,1
9489,0,0,9,341,37,1538.950794,0.005128205,0.014848485,0,0,Dec,Android,2,3,1,Returning_Visitor,no,0
9490,0,0,0,0,27,589.5738095,0.007407407,0.005555556,0,0,May,iOS,2,3,4,Returning_Visitor,1,0
9491,3,246,3,71,39,1501.333333,0,0.009756098,0,0,May,iOS,2,1,2,Returning_Visitor,1,0
9492,0,0,2,738,26,1840.666667,0.008,0.042,0,0,May,Android,2,7,13,Returning_Visitor,no,0
9493,0,0,0,0,47,1580.833333,0,0.004255319,3.663617021,0.8,May,Android,5,3,2,Returning_Visitor,no,1
9494,3,50.2,6,103.9,9,1759.066667,0.011764706,0.024705882,0,0,Sep,Windows,1,7,5,Returning_Visitor,no,0
9495,0,0,2,36.2,22,1805.083333,0,0.008695652,3.586636448,0,Sep,Android,2,1,2,Returning_Visitor,1,1
9496,0,0,3,28.5,8,181.6666667,0.022222222,0.044444444,0,0,Dec,Windows,1,3,10,Returning_Visitor,no,0
9497,0,0,1,16,14,446.8333333,0,0.01,0,0,May,Windows,1,1,4,New_Visitor,no,0
9498,0,0,0,0,55,4156.9,0.018787879,0.05352381,0,0,Nov,Android,2,1,1,Returning_Visitor,1,0
9499,0,0,10,118,85,2694.833333,0,0.001915584,0,0,May,Android,4,3,2,New_Visitor,no,0
9500,0,0,0,0,10,349.1111111,0.02,0.02,88.39170518,0,Oct,iOS,2,1,20,Returning_Visitor,1,1
9501,2,13,1,31,23,759.6666667,0.013043478,0.05,0,0,May,Android,2,1,4,Returning_Visitor,no,0
9502,0,0,0,0,48,3644.752381,0,0.016666667,18.20995652,0,Mar,Android,2,7,2,Returning_Visitor,no,0
9503,0,0,0,0,5,276,0,0.04,0,0,May,iOS,2,3,1,Returning_Visitor,1,0
9504,0,0,0,0,20,1006.666667,0,0.005555556,0,0.6,May,Windows,1,1,2,Returning_Visitor,no,0
9505,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Windows,1,8,1,Returning_Visitor,no,0
9506,0,0,8,363.05,8,345,0,0.016666667,13.64300463,0,Dec,Android,2,3,3,Returning_Visitor,no,1
9507,0,0,10,290.3333333,60,2818.094444,0.016666667,0.018387097,2.050814516,0,May,Windows,1,6,2,Returning_Visitor,no,0
9508,0,0,4,53,70,2720.7,0.017506494,0.031513142,4.858842857,0,May,iOS,2,1,13,Returning_Visitor,1,0
9509,0,0,0,0,10,257,0,0.01,0,0,May,Android,5,2,2,Returning_Visitor,no,0
9510,0,0,12,137.9,13,161.8666667,0,0.010526316,0,0,Aug,Android,2,3,5,New_Visitor,1,0
9511,0,0,1,7,29,906.5666667,0,0.006896552,0,0,Mar,Ubuntu,1,1,2,New_Visitor,1,0
9512,0,0,0,0,12,309.3666667,0.014285714,0.019047619,14.37785831,0,Sep,iOS,2,1,6,New_Visitor,no,1
9513,0,0,7,186.1,32,906.3,0.005128205,0.025641026,20.91692308,0,May,Android,2,1,1,Returning_Visitor,no,0
9514,0,0,0,0,5,164,0.04,0.04,0,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
9515,0,0,2,698.5,41,1053.841565,0.002990033,0.014327278,0,0,Nov,Android,5,6,1,Returning_Visitor,1,0
9516,0,0,2,28,9,163.375,0,0.018181818,0,0,Dec,Windows,2,3,2,New_Visitor,no,0
9517,3,43.4,5,74.6,67,1207.653333,0.020833333,0.047826279,0,0,Aug,Android,2,6,1,Returning_Visitor,no,0
9518,0,0,0,0,8,166.1666667,0,0.025,0,0,May,Android,2,3,4,Returning_Visitor,no,0
9519,1,204,9,201.3666667,116,2764.290278,0.000655738,0.005854801,42.7752197,0,Nov,iOS,2,2,2,Returning_Visitor,no,1
9520,3,101,0,0,7,208.5,0,0.025,0,0,May,Android,2,1,5,New_Visitor,no,0
9521,0,0,3,69,37,769,0,0.004273504,47.93128205,0,May,iOS,2,3,2,New_Visitor,1,1
9522,0,0,0,0,90,601.7901961,0.002222222,0.012763533,0,0.8,May,Android,2,3,1,Returning_Visitor,no,0
9523,2,10,15,168.429198,98,2806.829918,0.01314475,0.039029125,0.546128304,0,May,Android,2,3,2,Returning_Visitor,1,0
9524,0,0,0,0,7,65,0.114285714,0.15,0,0,May,iOS,2,1,1,Returning_Visitor,no,0
9525,0,0,5,77.5,5,90.33333333,0.025,0.04375,0,0,May,iOS,2,1,13,Returning_Visitor,no,0
9526,0,0,0,0,20,196.8333333,0.04,0.063333333,0,0.6,May,Android,2,1,4,Returning_Visitor,no,0
9527,0,0,0,0,2,115,0,0.05,0,0,Mar,iOS,3,1,9,Returning_Visitor,1,0
9528,0,0,7,109.5,25,349.6969697,0,0.019047619,0,0,Oct,Windows,1,1,2,Returning_Visitor,no,0
9529,0,0,5,171.7333333,93,2087.64987,0.013829787,0.023551165,0,0,Oct,iOS,2,1,4,Returning_Visitor,1,0
9530,0,0,6,270.75,6,217.5,0,0.02,0,0,Dec,iOS,2,4,2,New_Visitor,1,0
9531,0,0,0,0,22,402.5,0.047619048,0.059047619,0,0.8,May,iOS,2,1,13,Returning_Visitor,no,0
9532,0,0,1,10.1,10,256.1857143,0,0.007407407,46.84856664,0,Aug,Windows,1,2,2,New_Visitor,1,1
9533,0,0,0,0,30,480.6055556,0.028,0.041450216,0,0,Dec,iOS,2,3,3,Returning_Visitor,no,0
9534,0,0,0,0,3,40.4,0,0.066666667,0,0,June,Android,2,1,4,Returning_Visitor,1,0
9535,0,0,0,0,4,45.5,0,0.05,0,0.4,May,Android,2,6,11,Returning_Visitor,no,0
9536,0,0,0,0,8,232.5,0,0.05,0,0,Nov,Ubuntu,2,1,2,New_Visitor,no,0
9537,0,0,0,0,6,117.5,0,0.066666667,0,0,May,Android,2,1,1,Returning_Visitor,1,0
9538,0,0,0,0,10,300,0,0.05,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
9539,1,0,2,9,106,6617.791228,0.009047619,0.026412307,1.777492546,0,Nov,iOS,2,1,1,Returning_Visitor,1,1
9540,2,9,3,32,16,1760.6,0,0.033333333,0,0,Nov,Android,2,3,2,Returning_Visitor,no,1
9541,0,0,2,15,35,1776.083333,0,0.011428571,0,0,Dec,Android,2,4,1,Returning_Visitor,no,0
9542,0,0,0,0,5,137,0,0.04,0,0,Oct,Android,4,9,2,Returning_Visitor,no,0
9543,0,0,2,133.5,4,454.3333333,0,0.025,0,0,Nov,iOS,2,1,3,New_Visitor,no,0
9544,4,42.2,3,36.7032967,51,1187.737297,0.024223602,0.066119363,6.854149002,0,Oct,iOS,2,1,1,Returning_Visitor,no,0
9545,1,55.5,10,261.5,122,3411.955853,0.01056,0.029876364,0,0,Nov,Android,2,1,13,Returning_Visitor,no,1
9546,0,0,5,187.1,101,7220.776667,0.001960784,0.013366013,3.998184141,0,Nov,Android,2,7,3,Returning_Visitor,no,1
9547,2,5,8,160.5,56,1167.321429,0.004761905,0.018915344,0,0,Dec,Android,2,3,1,Returning_Visitor,no,0
9548,1,26,0,0,51,3540.239394,0.001960784,0.023180828,2.172431373,0.8,May,Windows,1,3,1,Returning_Visitor,no,1
9549,0,0,0,0,1,0,0.2,0.2,0,0,Dec,Android,2,6,13,Returning_Visitor,no,0
9550,3,66,3,34,20,374.4166667,0.033333333,0.076086957,0,0,Dec,iOS,2,1,13,Returning_Visitor,no,0
9551,5,95.65,5,35.7,95,2383.139223,0.019666667,0.036723457,0,0,Aug,iOS,2,1,3,Returning_Visitor,no,0
9552,0,0,1,6.4,13,135,0,0.005555556,0,0,May,iOS,2,3,4,Returning_Visitor,1,0
9553,0,0,5,66.9,12,86.63333333,0,0.025,42.93595137,0,Oct,Ubuntu,1,1,7,Returning_Visitor,1,1
9554,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Android,2,1,6,New_Visitor,no,0
9555,0,0,3,115,6,132.75,0,0.022222222,0,0,Dec,Windows,1,7,2,New_Visitor,1,0
9556,0,0,3,80.5,62,2337.196667,0.008196721,0.023911007,0,0,Aug,Android,2,5,1,Returning_Visitor,no,0
9557,0,0,1,12.5,51,769.9928571,0,0.004081633,0,0,May,Android,2,1,2,Returning_Visitor,1,0
9558,0,0,0,0,26,938.5833333,0.007692308,0.021794872,0,0,Dec,Android,2,6,1,Returning_Visitor,no,0
9559,0,0,4,135.4,2,46.8,0,0.0375,0,0,Sep,Windows,1,5,2,Returning_Visitor,no,1
9560,0,0,17,626.4933333,76,1985.894203,0.015630252,0.031102029,0,0,Oct,Android,2,1,1,Returning_Visitor,no,0
9561,0,0,0,0,10,253.25,0,0.02,0,0,Dec,iOS,2,1,10,Returning_Visitor,no,0
9562,1,25,1,5,81,1421.668627,0,0.000833333,0,0.6,May,Android,4,3,4,Returning_Visitor,no,0
9563,0,0,0,0,5,234.9666667,0,0.033333333,0,0,May,iOS,2,1,13,Returning_Visitor,no,0
9564,0,0,0,0,9,470,0.0375,0.066666667,0,0,Dec,Android,4,1,1,Returning_Visitor,no,0
9565,1,0,3,62.9,30,647.518523,0,0.010437463,13.73292849,0,Jul,Android,2,3,1,Returning_Visitor,1,1
9566,2,12,3,91.66666667,29,1347.266667,0,0.008854167,0,0,Dec,Android,5,1,1,Returning_Visitor,no,0
9567,0,0,0,0,1,0,0.2,0.2,0,0,Oct,iOS,2,2,3,New_Visitor,1,0
9568,0,0,0,0,71,1094.310476,0,0.009285714,4.718931118,0,Oct,Ubuntu,1,2,2,Returning_Visitor,no,0
9569,0,0,5,55.5,12,1076.5,0,0.011764706,0,0,Mar,Android,2,1,2,New_Visitor,no,0
9570,0,0,0,0,4,33,0.1,0.15,0,0.6,May,Android,2,1,3,Returning_Visitor,no,0
9571,3,62.25,5,39.5,339,16138.2908,0.004778942,0.020193811,0,0,Nov,Android,2,3,2,Returning_Visitor,no,0
9572,1,23,4,132,24,1614.22619,0,0.014285714,0,0,May,Android,2,1,4,Returning_Visitor,no,0
9573,0,0,2,45,8,71,0.022222222,0.044444444,0,0,May,Android,2,1,13,Returning_Visitor,no,0
9574,0,0,2,32,7,164.5,0,0.008333333,0,0.4,May,Android,2,1,4,Returning_Visitor,no,0
9575,0,0,0,0,5,25,0.12,0.16,0,0.8,May,Android,5,3,6,Returning_Visitor,no,0
9576,0,0,6,95.91666667,19,671.55,0,0.020454545,28.12876638,0,Dec,Android,2,7,2,Returning_Visitor,no,0
9577,0,0,1,15,15,691.8333333,0,0.014285714,59.6118415,0,Nov,Android,2,2,2,Returning_Visitor,no,1
9578,0,0,0,0,24,485.2839744,0.004938272,0.039283154,0,1,May,Android,2,2,4,Returning_Visitor,1,0
9579,0,0,7,170,27,1342.666667,0.003333333,0.023333333,29.35629782,0,Mar,Android,2,1,3,Returning_Visitor,no,1
9580,0,0,0,0,30,849.75,0.077419355,0.112903226,0,0.8,May,Android,2,3,20,Returning_Visitor,no,0
9581,0,0,3,55,19,436,0,0.013636364,49.54827273,0,May,Android,2,4,2,Returning_Visitor,1,1
9582,1,16,0,0,8,308,0,0.025,35.091,0,May,Android,4,1,2,Returning_Visitor,no,1
9583,0,0,0,0,31,1297.464286,0,0.018010753,0,0,Nov,Android,1,1,2,Returning_Visitor,1,0
9584,0,0,2,27,18,915.1666667,0.021052632,0.036842105,0,0,Mar,Android,2,4,1,Returning_Visitor,no,0
9585,0,0,0,0,9,132,0.011111111,0.033333333,0,0,Mar,Ubuntu,1,1,3,Returning_Visitor,1,0
9586,0,0,0,0,12,148.75,0.02,0.056666667,0,0,Nov,Windows,1,1,3,Returning_Visitor,no,0
9587,0,0,0,0,1,0,0.2,0.2,0,0,May,Windows,1,6,4,Returning_Visitor,1,0
9588,0,0,0,0,91,4766.021032,0,0.009213483,0,0,Dec,Android,2,1,2,New_Visitor,no,0
9589,0,0,0,0,3,0,0.2,0.2,0,0,May,iOS,2,6,13,Returning_Visitor,1,0
9590,0,0,2,154,18,367.25,0.005263158,0.044210526,0,0,Mar,iOS,2,2,1,Returning_Visitor,1,0
9591,0,0,0,0,3,119,0,0.066666667,0,0,Nov,Windows,1,2,10,Returning_Visitor,no,0
9592,0,0,6,99.60588235,83,2585.61835,0,0.00761877,6.871308983,0,Mar,Android,2,2,2,Returning_Visitor,no,1
9593,0,0,0,0,1,0,0.2,0.2,0,0,Dec,iOS,2,3,1,Returning_Visitor,1,0
9594,0,0,0,0,29,2841,0,0.024137931,0,0.8,May,Android,2,7,4,Returning_Visitor,no,0
9595,0,0,9,363.875,29,2351.05,0.005555556,0.015762787,0,0,May,Android,4,1,1,Returning_Visitor,no,0
9596,0,0,3,98.6,7,131.8,0,0.02,88.84365062,0,Oct,Android,2,7,2,Returning_Visitor,no,1
9597,3,23,7,60,111,2524.501905,0.001694915,0.018834175,6.445051499,0,Mar,iOS,2,1,2,Returning_Visitor,1,0
9598,7,1222.75,0,0,11,443,0.035294118,0.041176471,0,0,May,Windows,2,3,2,Returning_Visitor,no,0
9599,0,0,3,548.5,9,117,0,0.016666667,0,0,Nov,Android,4,1,2,Returning_Visitor,1,0
9600,0,0,0,0,16,142.5,0.0375,0.08125,0,0,May,Android,2,1,4,Returning_Visitor,no,0
9601,0,0,0,0,2,19,0,0.1,0,0,Mar,Android,2,3,11,Returning_Visitor,1,0
9602,0,0,0,0,50,1085.891081,0.025952381,0.041398682,0,0,Oct,Windows,1,1,4,Returning_Visitor,no,0
9603,0,0,0,0,7,666,0,0.014285714,0,0,Feb,Windows,1,6,2,Returning_Visitor,no,0
9604,0,0,1,6,14,1183,0,0.004761905,17.5336164,0,Nov,Android,2,6,10,New_Visitor,1,1
9605,0,0,7,145.98,36,646.1533333,0,0.017719298,22.08032319,0,Aug,Android,2,2,2,Returning_Visitor,no,0
9606,9,352.0833333,6,114.2591575,119,6245.704152,0.003125,0.012179841,32.32493691,0,Dec,iOS,2,1,2,Returning_Visitor,1,1
9607,0,0,4,229.25,8,372.25,0.022222222,0.00952381,0,0,Dec,Windows,2,1,8,Returning_Visitor,no,0
9608,0,0,2,390,10,1169.1,0.02,0.05,0,0,Mar,iOS,9,9,2,Returning_Visitor,no,0
9609,0,0,0,0,21,476.8666667,0.00952381,0.034126984,0,0,Nov,iOS,2,1,2,Returning_Visitor,1,0
9610,1,117,0,0,8,404,0.025,0.0375,0,0,Dec,Android,2,8,2,Returning_Visitor,no,0
9611,0,0,3,119.5,17,673.625,0.02,0.02,0,0,Dec,iOS,2,1,10,Returning_Visitor,1,0
9612,0,0,6,112.5,47,1882.113409,0.004,0.019314286,17.527656,0,Mar,Windows,1,4,3,Returning_Visitor,no,0
9613,0,0,2,75.5,30,1661.166667,0,0.00625,0,0,Dec,Android,2,2,10,New_Visitor,no,0
9614,0,0,10,208.5133333,17,369.1,0,0.004,0,0,Sep,iOS,2,1,6,New_Visitor,no,0
9615,0,0,3,177,3,184.5,0.04,0.033333333,0,0,May,iOS,2,4,11,New_Visitor,no,0
9616,2,24.2,6,174.4571429,107,1688.2494,0,0.016407828,2.385969641,0,June,Android,4,1,2,Returning_Visitor,1,0
9617,0,0,0,0,61,1636.466667,0,0.009289617,0,0,Nov,Android,2,1,2,New_Visitor,no,0
9618,0,0,6,135.65,40,1589.27381,0,0.020767196,0,0,Mar,Ubuntu,1,3,1,Returning_Visitor,1,0
9619,0,0,3,151,21,840.2863203,0,0.010763889,0,0,Oct,Android,2,3,2,Returning_Visitor,no,0
9620,1,57,8,354.8333333,19,2217.333333,0.008333333,0.017361111,0,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
9621,0,0,5,150,135,4966.520661,0.003649635,0.011277952,0,0,Nov,Windows,1,2,10,Returning_Visitor,1,0
9622,0,0,0,0,5,309,0.05,0.045,0,0,May,Windows,1,1,2,Returning_Visitor,1,0
9623,0,0,5,47.07142857,58,1660.354762,0.003519062,0.018087558,12.59910233,0,May,Android,1,1,3,Returning_Visitor,1,0
9624,0,0,4,82,17,269,0.034782609,0.046376812,0,0,Jul,iOS,2,1,13,Returning_Visitor,no,0
9625,0,0,0,0,6,815,0.05,0.044444444,0,0.2,May,Windows,2,1,4,Returning_Visitor,no,0
9626,0,0,1,38,12,121,0.028571429,0.025,0,0,Mar,iOS,2,4,2,Returning_Visitor,no,0
9627,1,3,1,47.16666667,42,1462.659125,0.004651163,0.019047619,7.734903101,0,May,Android,2,6,4,Returning_Visitor,no,1
9628,0,0,0,0,2,0,0.2,0.2,0,0,Nov,iOS,2,9,3,Returning_Visitor,no,0
9629,0,0,2,20,17,584.5,0,0.011111111,0,0,Mar,Android,2,9,2,Returning_Visitor,no,0
9630,2,270.6,3,250.8,20,1424.4,0,0,31.72080812,0,Nov,Android,2,5,5,New_Visitor,no,1
9631,0,0,0,0,2,0,0.2,0.2,0,0,Dec,Android,5,2,1,Returning_Visitor,no,0
9632,0,0,0,0,23,752.7619048,0.013043478,0.015217391,0,0,Dec,Windows,1,6,3,Returning_Visitor,no,0
9633,0,0,2,33.4,35,1795.925,0,0.01,0,0,Nov,Android,2,1,3,Returning_Visitor,no,0
9634,0,0,0,0,12,1287,0,0.016666667,0,0.4,May,Ubuntu,2,2,13,Returning_Visitor,no,0
9635,2,45.5,2,115.8888889,26,1198.024145,0.003888889,0.03,14.50274386,0,Nov,iOS,2,1,2,Returning_Visitor,no,0
9636,3,189.3,6,60.36666667,12,304.7,0,0.038596491,2.848312236,0,June,Android,2,1,4,Returning_Visitor,no,1
9637,0,0,0,0,14,598.4333333,0.014285714,0.035714286,0,0,Jul,Android,4,9,3,Returning_Visitor,no,0
9638,0,0,3,58,23,364.1666667,0.004,0.02,0,0,Mar,Android,2,1,3,Returning_Visitor,no,0
9639,0,0,0,0,7,379.5,0.057142857,0.085714286,0,0,Mar,iOS,2,8,1,Returning_Visitor,no,0
9640,2,29,2,334.5,17,939.0833333,0,0.0225,18.22304387,0,Dec,Android,2,1,6,Returning_Visitor,no,1
9641,1,26.75,8,50.75,22,553.5833333,0,0.017857143,5.798,0,May,Android,2,1,5,New_Visitor,no,0
9642,0,0,0,0,7,267,0,0.033333333,0,0.2,May,Android,2,7,1,Returning_Visitor,no,0
9643,0,0,5,64.9,21,1922.15,0,0.009333333,60.62885042,0,Nov,iOS,2,1,2,New_Visitor,no,1
9644,0,0,5,825,33,808.1666667,0,0.005405405,20.85956757,0,Mar,Android,4,9,10,New_Visitor,no,1
9645,1,16,3,43.625,109,3624.056349,0.009489489,0.01406394,11.32556227,0,Nov,Windows,2,1,2,Returning_Visitor,no,1
9646,0,0,4,27,9,79.25,0,0.046153846,0,0,Nov,Android,2,3,1,Returning_Visitor,no,0
9647,0,0,2,96,5,122,0.028571429,0.05,0,0,May,Windows,1,1,15,Returning_Visitor,1,0
9648,0,0,0,0,2,42,0.05,0.15,0,0.4,Feb,Android,2,1,4,Returning_Visitor,no,0
9649,0,0,2,282.5,17,451,0.0625,0.085416667,0,0,May,iOS,2,3,13,Returning_Visitor,no,0
9650,0,0,0,0,62,1200.354444,0.003225806,0.023655914,0,0,Nov,Android,2,4,1,Returning_Visitor,no,0
9651,0,0,0,0,15,212.8,0.019047619,0.042857143,0,0,Mar,Windows,1,3,1,Returning_Visitor,no,0
9652,0,0,0,0,13,94.5,0.015384615,0.046153846,0,0.4,May,Android,2,7,3,Returning_Visitor,no,0
9653,0,0,0,0,2,34.2,0,0.1,0,0,Sep,Android,2,1,2,Returning_Visitor,no,0
9654,2,26,0,0,90,4875.609432,0.01978022,0.044796184,0,0,Nov,Android,2,7,1,Returning_Visitor,no,1
9655,0,0,1,3,13,543,0,0.008333333,0,0,Dec,Android,2,1,2,New_Visitor,no,0
9656,0,0,0,0,8,781,0.028571429,0.057142857,0,0,Mar,iOS,2,4,1,Returning_Visitor,no,0
9657,0,0,1,51.5,12,549.25,0,0.015384615,0,0,Dec,Android,2,2,2,New_Visitor,no,0
9658,1,535,4,96.8,9,1888.2,0,0.027272727,0,0,Nov,Android,2,9,2,Returning_Visitor,no,0
9659,0,0,3,227,3,164,0,0.013333333,0,0,Mar,Windows,1,3,2,New_Visitor,no,0
9660,2,278.25,5,80.66666667,4,233.375,0.022222222,0.02,0,0,Nov,Windows,1,1,2,Returning_Visitor,no,0
9661,0,0,5,46.52,133,2248.914286,0.012077922,0.029349567,6.373770623,0,Jul,Windows,1,1,4,Returning_Visitor,no,1
9662,0,0,2,26,38,1689.708333,0.0125,0.0295,0,0,Nov,Android,2,1,13,Returning_Visitor,no,0
9663,0,0,0,0,4,156.5,0,0.05,0,0,Dec,Windows,8,1,6,New_Visitor,no,0
9664,1,518.8,1,109.8,55,3987.386667,0.005357143,0.011607143,0,0,Sep,Windows,1,4,2,Returning_Visitor,no,0
9665,1,15,5,129.625,25,389.4107143,0.007692308,0.014102564,0,0,Dec,iOS,2,1,2,Returning_Visitor,1,0
9666,0,0,0,0,23,1434.908333,0,0.030952381,0,0,Dec,Windows,1,1,2,Returning_Visitor,no,0
9667,0,0,6,43.1,56,1056.15,0.026502732,0.055331772,4.163259563,0.2,May,iOS,2,4,4,Returning_Visitor,no,0
9668,0,0,0,0,37,987.5,0.005555556,0.011111111,40.87111111,0,May,Android,10,3,4,Returning_Visitor,no,1
9669,0,0,0,0,8,184.375,0,0.013333333,0,0,Nov,Windows,2,9,2,Returning_Visitor,no,0
9670,0,0,3,265.75,8,168.75,0,0.03,0,0,Nov,iOS,2,1,7,New_Visitor,no,0
9671,0,0,0,0,2,26.5,0,0.05,0,0,Dec,iOS,2,1,1,Returning_Visitor,1,0
9672,0,0,3,61.26666667,7,216.3333333,0,0.00952381,0,0,Sep,iOS,2,1,2,Returning_Visitor,no,0
9673,6,762.5,18,280.95,79,2096.911364,0.003333333,0.014008551,25.96702005,0,Mar,Android,4,2,2,Returning_Visitor,no,0
9674,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Android,2,4,11,Returning_Visitor,no,0
9675,0,0,0,0,8,1004.5,0,0.05,27.77725875,0,Dec,Windows,1,4,1,Returning_Visitor,no,1
9676,0,0,2,19.6,22,1089.5,0,0.026086957,0,0,Oct,Android,5,1,3,Returning_Visitor,no,0
9677,0,0,1,75.16666667,20,1173.417614,0,0.002,21.41943708,0,Nov,iOS,2,8,11,Returning_Visitor,no,1
9678,0,0,3,18.33333333,38,2635.177778,0,0.008947368,0,0.4,Feb,Android,4,1,2,Returning_Visitor,no,0
9679,0,0,3,31.5,13,956.5,0,0.04,0,0,Mar,Android,2,1,13,Returning_Visitor,no,0
9680,0,0,1,111,13,274.5833333,0,0.016666667,0,0,Nov,Windows,1,1,2,New_Visitor,no,0
9681,0,0,0,0,1,0,0.2,0.2,0,0,Dec,Windows,1,2,3,Returning_Visitor,no,0
9682,1,12,6,140,52,723.315873,0.001212121,0.006277056,4.504381818,0,May,iOS,2,4,11,Returning_Visitor,no,0
9683,1,0,3,37.2,3,14,0,0.033333333,0,0,Sep,Android,7,7,2,New_Visitor,1,0
9684,0,0,4,169.2,14,315.4666667,0,0.011111111,34.75023292,0,Jul,Android,2,1,2,Returning_Visitor,1,1
9685,0,0,0,0,20,678,0,0.03,0,0,Dec,Android,2,3,10,Returning_Visitor,no,0
9686,3,277.1333333,3,146.5,31,700.0466667,0,0.01712963,0,0,Aug,Windows,1,5,2,Returning_Visitor,1,0
9687,0,0,2,53.85,2,161.2,0,0,0,0,Aug,Android,4,3,1,Returning_Visitor,no,0
9688,3,108,22,1153.682251,205,4295.305066,0.001746725,0.008801049,177.5288252,0,Nov,Android,5,3,3,Returning_Visitor,1,0
9689,0,0,0,0,7,128.3333333,0,0.057142857,0,0,May,Ubuntu,1,3,3,Returning_Visitor,no,0
9690,0,0,0,0,2,0,0.2,0.2,0,0,Mar,iOS,2,1,10,Returning_Visitor,no,0
9691,3,144.5,7,598,83,6860.632738,0.011512297,0.039305682,0,0.4,May,Android,2,1,2,Returning_Visitor,no,0
9692,0,0,3,42,24,1381.733333,0.031481481,0.018777882,0,0,May,iOS,2,4,3,Returning_Visitor,no,0
9693,2,15.2,6,245.9333333,27,1333.8,0.012903226,0.029032258,4.945717395,0,Nov,Android,2,9,6,Returning_Visitor,no,0
9694,0,0,8,398.7,50,1483.366667,0,0.01047619,19.78135119,0.4,May,Android,2,2,4,Returning_Visitor,no,0
9695,7,250,10,1251.2,414,23888.81,0.009900332,0.027062016,1.033757336,0,Sep,Android,2,4,13,Returning_Visitor,no,0
9696,0,0,2,452.5,18,762.2380952,0,0.002352941,0,0,Nov,Windows,1,6,2,New_Visitor,no,0
9697,0,0,0,0,4,880,0,0.05,0,0,May,Android,2,7,1,Returning_Visitor,1,0
9698,0,0,3,199,34,1425.566667,0,0.008823529,0,0,Nov,Android,2,9,2,New_Visitor,no,1
9699,0,0,5,93.4,38,689.65,0,0.004878049,34.48748308,0,Oct,Android,2,2,2,New_Visitor,1,1
9700,0,0,0,0,1,0,0.2,0.2,0,0,Jul,Windows,1,3,4,Returning_Visitor,1,0
9701,0,0,3,115.125,46,909.522619,0.004255319,0.020449173,0,0,Mar,Android,2,6,1,Returning_Visitor,no,0
9702,0,0,0,0,8,321,0,0.05,0,0.2,May,Android,2,3,4,Returning_Visitor,no,0
